Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,09/19/2015 10:00:00 PM,18.7,13.4,55.0,0.0,0.0,411.7,0.0,0.0,0.0,0.0,997.6,0.0,0.0,12.1,09/19/2015 10:00 PM,OakStreetWeatherStation201509192200
Foster Weather Station,09/19/2015 10:00:00 PM,16.89,,59.0,,0.0,,,261.0,1.2,1.3,997.0,0.0,,15.1,09/19/2015 10:00 PM,FosterWeatherStation201509192200
63rd Street Weather Station,09/19/2015 11:00:00 PM,15.9,14.0,82.0,0.0,0.0,879.8,0.0,269.0,1.1,1.2,997.3,2.0,354.0,11.9,09/19/2015 11:00 PM,63rdStreetWeatherStation201509192300
Oak Street Weather Station,09/19/2015 11:00:00 PM,17.8,14.5,71.0,0.0,0.0,411.7,0.0,0.0,0.0,0.5,997.7,0.0,0.0,12.1,09/19/2015 11:00 PM,OakStreetWeatherStation201509192300
Foster Weather Station,09/19/2015 11:00:00 PM,16.67,,59.0,,0.0,,,260.0,1.3,1.3,997.0,0.0,,15.1,09/19/2015 11:00 PM,FosterWeatherStation201509192300
63rd Street Weather Station,09/20/2015 12:00:00 AM,16.1,13.8,79.0,0.0,0.0,879.8,0.0,280.0,1.1,1.3,997.1,3.0,354.0,11.9,09/20/2015 12:00 AM,63rdStreetWeatherStation201509202400
Oak Street Weather Station,09/20/2015 12:00:00 AM,18.8,12.9,51.0,0.0,0.0,411.7,0.0,317.0,0.5,0.7,997.5,1.0,0.0,12.0,09/20/2015 12:00 AM,OakStreetWeatherStation201509202400
Foster Weather Station,09/20/2015 12:00:00 AM,16.0,,61.0,,0.0,,,264.0,1.6,1.7,997.0,0.0,,15.1,09/20/2015 12:00 AM,FosterWeatherStation201509202400
63rd Street Weather Station,09/20/2015 02:00:00 AM,14.8,13.3,85.0,0.0,0.0,879.8,0.0,265.0,1.4,1.5,997.7,3.0,355.0,12.0,09/20/2015 2:00 AM,63rdStreetWeatherStation201509200200
Oak Street Weather Station,09/20/2015 02:00:00 AM,17.1,13.0,63.0,0.0,0.0,411.7,0.0,258.0,1.0,1.9,998.0,0.0,0.0,12.1,09/20/2015 2:00 AM,OakStreetWeatherStation201509200200
Foster Weather Station,09/20/2015 02:00:00 AM,15.0,,65.0,,0.0,,,259.0,2.1,2.3,997.3,0.0,,15.1,09/20/2015 2:00 AM,FosterWeatherStation201509200200
63rd Street Weather Station,09/20/2015 03:00:00 AM,14.8,13.0,82.0,0.0,0.0,879.8,0.0,278.0,1.5,2.1,997.8,3.0,355.0,11.9,09/20/2015 3:00 AM,63rdStreetWeatherStation201509200300
Oak Street Weather Station,09/20/2015 03:00:00 AM,17.1,12.6,60.0,0.0,0.0,411.7,0.0,267.0,1.8,2.6,998.3,0.0,0.0,12.0,09/20/2015 3:00 AM,OakStreetWeatherStation201509200300
Foster Weather Station,09/20/2015 03:00:00 AM,15.0,,65.0,,0.0,,,259.0,1.1,1.5,997.6,0.0,,15.1,09/20/2015 3:00 AM,FosterWeatherStation201509200300
63rd Street Weather Station,09/20/2015 04:00:00 AM,14.1,12.6,84.0,0.0,0.0,879.8,0.0,268.0,1.6,1.9,998.2,3.0,354.0,11.9,09/20/2015 4:00 AM,63rdStreetWeatherStation201509200400
Oak Street Weather Station,09/20/2015 04:00:00 AM,16.9,12.7,62.0,0.0,0.0,411.7,0.0,263.0,1.2,2.0,998.6,0.0,0.0,12.0,09/20/2015 4:00 AM,OakStreetWeatherStation201509200400
Foster Weather Station,09/20/2015 04:00:00 AM,14.06,,71.0,,0.0,,,264.0,0.8,1.0,998.0,0.0,,15.2,09/20/2015 4:00 AM,FosterWeatherStation201509200400
63rd Street Weather Station,09/20/2015 05:00:00 AM,13.3,12.2,88.0,0.0,0.0,879.8,0.0,243.0,2.9,3.6,999.1,3.0,354.0,11.9,09/20/2015 5:00 AM,63rdStreetWeatherStation201509200500
Oak Street Weather Station,09/20/2015 05:00:00 AM,16.4,12.6,65.0,0.0,0.0,411.7,0.0,263.0,1.0,1.6,999.2,0.0,0.0,12.0,09/20/2015 5:00 AM,OakStreetWeatherStation201509200500
Foster Weather Station,09/20/2015 05:00:00 AM,13.17,,76.0,,0.0,,,215.0,1.1,1.2,998.3,0.0,,15.1,09/20/2015 5:00 AM,FosterWeatherStation201509200500
63rd Street Weather Station,09/20/2015 06:00:00 AM,13.1,11.8,86.0,0.0,0.0,879.8,0.0,264.0,2.1,2.7,999.6,3.0,354.0,11.9,09/20/2015 6:00 AM,63rdStreetWeatherStation201509200600
Foster Weather Station,09/20/2015 06:00:00 AM,13.17,,75.0,,0.0,,,199.0,1.8,2.0,999.3,0.0,,15.1,09/20/2015 6:00 AM,FosterWeatherStation201509200600
Oak Street Weather Station,09/20/2015 06:00:00 AM,15.6,12.4,69.0,0.0,0.0,411.7,0.0,257.0,2.1,4.5,1000.0,1.0,0.0,12.0,09/20/2015 6:00 AM,OakStreetWeatherStation201509200600
63rd Street Weather Station,09/20/2015 03:00:00 PM,18.9,13.9,58.0,0.0,0.0,879.8,0.0,67.0,3.2,4.7,998.7,594.0,352.0,12.0,09/20/2015 3:00 PM,63rdStreetWeatherStation201509201500
Foster Weather Station,09/20/2015 03:00:00 PM,18.78,,56.0,,0.0,,,106.0,0.6,0.7,998.6,570.0,,15.1,09/20/2015 3:00 PM,FosterWeatherStation201509201500
Oak Street Weather Station,09/20/2015 03:00:00 PM,18.3,14.0,62.0,0.0,0.0,411.7,0.0,89.0,1.2,2.1,999.2,24.0,0.0,12.1,09/20/2015 3:00 PM,OakStreetWeatherStation201509201500
63rd Street Weather Station,09/20/2015 07:00:00 PM,18.6,15.1,70.0,0.0,0.0,879.8,0.0,87.0,2.2,3.9,997.5,3.0,354.0,11.9,09/20/2015 7:00 PM,63rdStreetWeatherStation201509201900
Oak Street Weather Station,09/20/2015 07:00:00 PM,18.4,14.5,66.0,0.0,0.0,411.7,0.0,62.0,0.0,0.5,998.1,1.0,0.0,12.0,09/20/2015 7:00 PM,OakStreetWeatherStation201509201900
Foster Weather Station,09/20/2015 07:00:00 PM,16.67,,75.0,,0.0,,,94.0,0.6,0.7,997.3,1.0,,15.1,09/20/2015 7:00 PM,FosterWeatherStation201509201900
63rd Street Weather Station,09/20/2015 07:00:00 AM,13.6,12.0,83.0,0.0,0.0,879.8,0.0,263.0,2.1,3.1,1000.1,39.0,354.0,11.9,09/20/2015 7:00 AM,63rdStreetWeatherStation201509200700
Foster Weather Station,09/20/2015 07:00:00 AM,13.5,,74.0,,0.0,,,232.0,1.6,1.7,999.7,47.0,,15.1,09/20/2015 7:00 AM,FosterWeatherStation201509200700
63rd Street Weather Station,09/20/2015 08:00:00 AM,14.1,12.2,80.0,0.0,0.0,879.8,0.0,264.0,1.5,2.2,1000.7,53.0,354.0,11.9,09/20/2015 8:00 AM,63rdStreetWeatherStation201509200800
Oak Street Weather Station,09/20/2015 08:00:00 AM,16.6,12.5,62.0,0.0,0.0,411.7,0.0,300.0,0.7,2.7,1000.8,211.0,0.0,12.1,09/20/2015 8:00 AM,OakStreetWeatherStation201509200800
Foster Weather Station,09/20/2015 08:00:00 AM,14.56,,68.0,,0.0,,,204.0,1.3,1.4,1000.0,153.0,,15.1,09/20/2015 8:00 AM,FosterWeatherStation201509200800
63rd Street Weather Station,09/20/2015 09:00:00 AM,16.8,13.3,68.0,0.0,0.0,879.8,0.0,267.0,2.1,3.7,1000.9,398.0,355.0,11.9,09/20/2015 9:00 AM,63rdStreetWeatherStation201509200900
Oak Street Weather Station,09/20/2015 09:00:00 AM,18.1,13.6,60.0,0.0,0.0,411.7,0.0,329.0,0.8,2.6,1001.1,319.0,0.0,12.1,09/20/2015 9:00 AM,OakStreetWeatherStation201509200900
Foster Weather Station,09/20/2015 09:00:00 AM,16.5,,62.0,,0.0,,,135.0,0.3,0.4,1000.7,132.0,,15.1,09/20/2015 9:00 AM,FosterWeatherStation201509200900
63rd Street Weather Station,09/20/2015 10:00:00 AM,18.8,13.6,56.0,0.0,0.0,879.8,0.0,194.0,1.0,1.8,1000.9,504.0,354.0,11.9,09/20/2015 10:00 AM,63rdStreetWeatherStation201509201000
Oak Street Weather Station,09/20/2015 10:00:00 AM,19.2,13.8,55.0,0.0,0.0,411.7,0.0,68.0,1.1,1.7,1001.1,575.0,1.0,12.1,09/20/2015 10:00 AM,OakStreetWeatherStation201509201000
Foster Weather Station,09/20/2015 10:00:00 AM,17.78,,55.0,,0.0,,,206.0,3.3,3.5,1000.7,502.0,,15.1,09/20/2015 10:00 AM,FosterWeatherStation201509201000
63rd Street Weather Station,09/20/2015 11:00:00 AM,18.5,13.6,58.0,0.0,0.0,879.8,0.0,102.0,1.7,3.0,1000.7,470.0,355.0,11.9,09/20/2015 11:00 AM,63rdStreetWeatherStation201509201100
Oak Street Weather Station,09/20/2015 11:00:00 AM,18.8,14.1,60.0,0.0,0.0,411.7,0.0,102.0,1.3,2.6,1001.1,668.0,0.0,12.0,09/20/2015 11:00 AM,OakStreetWeatherStation201509201100
Foster Weather Station,09/20/2015 11:00:00 AM,18.0,,62.0,,0.0,,,110.0,2.2,2.8,1000.3,642.0,,15.1,09/20/2015 11:00 AM,FosterWeatherStation201509201100
63rd Street Weather Station,09/20/2015 12:00:00 PM,18.5,14.0,61.0,0.0,0.0,879.8,0.0,102.0,2.9,4.2,1000.2,756.0,354.0,11.9,09/20/2015 12:00 PM,63rdStreetWeatherStation201509201200
Oak Street Weather Station,09/20/2015 12:00:00 PM,19.1,13.5,54.0,0.0,0.0,411.7,0.0,108.0,1.4,3.1,1000.7,753.0,0.0,12.1,09/20/2015 12:00 PM,OakStreetWeatherStation201509201200
Foster Weather Station,09/20/2015 12:00:00 PM,18.17,,58.0,,0.0,,,124.0,1.3,1.7,1000.0,720.0,,15.1,09/20/2015 12:00 PM,FosterWeatherStation201509201200
63rd Street Weather Station,09/20/2015 01:00:00 PM,18.8,14.0,59.0,0.0,0.0,879.8,0.0,79.0,3.1,3.8,999.7,297.0,354.0,11.9,09/20/2015 1:00 PM,63rdStreetWeatherStation201509201300
Oak Street Weather Station,09/20/2015 01:00:00 PM,18.8,13.1,52.0,0.0,0.0,411.7,0.0,94.0,1.4,2.2,1000.3,424.0,0.0,12.1,09/20/2015 1:00 PM,OakStreetWeatherStation201509201300
Foster Weather Station,09/20/2015 01:00:00 PM,18.56,,53.0,,0.0,,,145.0,1.3,1.5,999.7,733.0,,15.1,09/20/2015 1:00 PM,FosterWeatherStation201509201300
63rd Street Weather Station,09/20/2015 02:00:00 PM,18.7,13.7,57.0,0.0,0.0,879.8,0.0,67.0,3.4,4.3,999.0,683.0,354.0,12.0,09/20/2015 2:00 PM,63rdStreetWeatherStation201509201400
Oak Street Weather Station,09/20/2015 02:00:00 PM,18.9,13.4,53.0,0.0,0.0,411.7,0.0,87.0,1.4,2.4,999.6,677.0,0.0,12.1,09/20/2015 2:00 PM,OakStreetWeatherStation201509201400
Foster Weather Station,09/20/2015 02:00:00 PM,19.56,,51.0,,0.0,,,109.0,0.5,0.9,999.0,667.0,,15.1,09/20/2015 2:00 PM,FosterWeatherStation201509201400
63rd Street Weather Station,09/20/2015 04:00:00 PM,18.9,14.4,61.0,0.0,0.0,879.8,0.0,77.0,4.9,6.0,997.9,468.0,353.0,12.0,09/20/2015 4:00 PM,63rdStreetWeatherStation201509201600
Foster Weather Station,09/20/2015 04:00:00 PM,18.56,,56.0,,0.0,,,78.0,1.5,1.7,998.0,438.0,,15.1,09/20/2015 4:00 PM,FosterWeatherStation201509201600
63rd Street Weather Station,09/20/2015 10:00:00 PM,18.6,16.0,77.0,0.0,0.0,879.8,0.0,97.0,1.9,3.8,998.5,2.0,354.0,12.0,09/20/2015 10:00 PM,63rdStreetWeatherStation201509202200
Oak Street Weather Station,09/20/2015 10:00:00 PM,18.3,15.0,71.0,0.0,0.0,411.7,0.0,96.0,0.9,2.9,998.8,0.0,0.0,12.1,09/20/2015 10:00 PM,OakStreetWeatherStation201509202200
Foster Weather Station,09/20/2015 10:00:00 PM,17.17,,75.0,,0.0,,,135.0,1.7,2.2,998.0,0.0,,15.1,09/20/2015 10:00 PM,FosterWeatherStation201509202200
63rd Street Weather Station,09/20/2015 05:00:00 PM,19.0,14.4,61.0,0.0,0.0,879.8,0.0,78.0,5.0,5.8,997.6,307.0,353.0,12.0,09/20/2015 5:00 PM,63rdStreetWeatherStation201509201700
Oak Street Weather Station,09/20/2015 05:00:00 PM,19.4,14.6,60.0,0.0,0.0,411.7,0.0,114.0,1.5,2.6,998.1,246.0,0.0,12.1,09/20/2015 5:00 PM,OakStreetWeatherStation201509201700
Foster Weather Station,09/20/2015 05:00:00 PM,18.5,,60.0,,0.0,,,87.0,0.5,0.8,997.6,275.0,,15.1,09/20/2015 5:00 PM,FosterWeatherStation201509201700
63rd Street Weather Station,09/20/2015 06:00:00 PM,19.2,14.9,64.0,0.0,0.0,879.8,0.0,83.0,3.8,5.3,997.4,135.0,353.0,11.9,09/20/2015 6:00 PM,63rdStreetWeatherStation201509201800
Oak Street Weather Station,09/20/2015 06:00:00 PM,18.7,14.5,64.0,0.0,0.0,411.7,0.0,113.0,1.0,1.9,998.1,14.0,0.0,12.1,09/20/2015 6:00 PM,OakStreetWeatherStation201509201800
Foster Weather Station,09/20/2015 06:00:00 PM,18.5,,65.0,,0.0,,,101.0,0.6,0.7,997.3,108.0,,15.1,09/20/2015 6:00 PM,FosterWeatherStation201509201800
63rd Street Weather Station,09/20/2015 08:00:00 PM,18.7,15.2,70.0,0.0,0.0,879.8,0.0,96.0,2.5,4.1,998.1,2.0,354.0,11.9,09/20/2015 8:00 PM,63rdStreetWeatherStation201509202000
Oak Street Weather Station,09/20/2015 08:00:00 PM,18.4,14.9,69.0,0.0,0.0,411.7,0.0,120.0,0.6,1.4,998.5,0.0,0.0,12.1,09/20/2015 8:00 PM,OakStreetWeatherStation201509202000
Foster Weather Station,09/20/2015 08:00:00 PM,16.56,,78.0,,0.0,,,86.0,0.9,1.1,998.0,1.0,,15.1,09/20/2015 8:00 PM,FosterWeatherStation201509202000
63rd Street Weather Station,09/20/2015 09:00:00 PM,18.5,15.7,75.0,0.0,0.0,879.8,0.0,94.0,2.2,3.9,998.3,2.0,354.0,11.9,09/20/2015 9:00 PM,63rdStreetWeatherStation201509202100
Oak Street Weather Station,09/20/2015 09:00:00 PM,18.5,14.7,66.0,0.0,0.0,411.7,0.0,163.0,0.5,1.1,998.8,0.0,0.0,12.2,09/20/2015 9:00 PM,OakStreetWeatherStation201509202100
Foster Weather Station,09/20/2015 09:00:00 PM,16.78,,75.0,,0.0,,,84.0,0.7,0.8,998.0,0.0,,15.1,09/20/2015 9:00 PM,FosterWeatherStation201509202100
63rd Street Weather Station,09/20/2015 11:00:00 PM,18.5,16.2,80.0,0.0,0.0,879.8,0.0,96.0,1.9,4.7,998.1,2.0,354.0,11.9,09/20/2015 11:00 PM,63rdStreetWeatherStation201509202300
Foster Weather Station,09/20/2015 11:00:00 PM,17.28,,74.0,,0.0,,,64.0,0.8,0.9,998.0,0.0,,15.1,09/20/2015 11:00 PM,FosterWeatherStation201509202300
63rd Street Weather Station,09/21/2015 12:00:00 AM,18.3,16.2,81.0,0.0,0.0,879.8,0.0,126.0,0.8,1.8,998.1,2.0,354.0,11.9,09/21/2015 12:00 AM,63rdStreetWeatherStation201509212400
Foster Weather Station,09/21/2015 12:00:00 AM,17.17,,78.0,,0.0,,,111.0,1.4,1.7,998.0,0.0,,15.1,09/21/2015 12:00 AM,FosterWeatherStation201509212400
Oak Street Weather Station,09/20/2015 11:00:00 PM,18.4,15.3,73.0,0.0,0.0,411.7,0.0,107.0,1.1,2.7,998.6,0.0,0.0,12.1,09/20/2015 11:00 PM,OakStreetWeatherStation201509202300
63rd Street Weather Station,09/21/2015 01:00:00 AM,18.2,15.1,72.0,0.0,0.0,879.8,0.0,0.0,0.0,0.7,997.9,2.0,354.0,11.9,09/21/2015 1:00 AM,63rdStreetWeatherStation201509210100
Oak Street Weather Station,09/21/2015 01:00:00 AM,18.6,15.1,69.0,0.0,0.0,411.7,0.0,122.0,0.9,1.9,998.1,0.0,0.0,12.0,09/21/2015 1:00 AM,OakStreetWeatherStation201509210100
Foster Weather Station,09/21/2015 01:00:00 AM,17.17,,78.0,,0.0,,,121.0,2.1,2.5,997.3,0.0,,15.1,09/21/2015 1:00 AM,FosterWeatherStation201509210100
63rd Street Weather Station,09/21/2015 02:00:00 AM,17.7,14.2,68.0,0.0,0.0,879.8,0.0,162.0,1.5,3.4,997.4,2.0,354.0,11.9,09/21/2015 2:00 AM,63rdStreetWeatherStation201509210200
Oak Street Weather Station,09/21/2015 02:00:00 AM,18.5,14.0,62.0,0.0,0.0,411.7,0.0,132.0,0.9,2.1,997.9,0.0,0.0,12.0,09/21/2015 2:00 AM,OakStreetWeatherStation201509210200
Foster Weather Station,09/21/2015 02:00:00 AM,17.56,,64.0,,0.0,,,129.0,2.7,2.9,997.3,0.0,,15.1,09/21/2015 2:00 AM,FosterWeatherStation201509210200
63rd Street Weather Station,09/21/2015 03:00:00 AM,17.5,13.9,68.0,0.0,0.0,879.8,0.0,163.0,2.0,3.5,997.4,2.0,354.0,11.9,09/21/2015 3:00 AM,63rdStreetWeatherStation201509210300
Oak Street Weather Station,09/21/2015 03:00:00 AM,18.1,14.1,65.0,0.0,0.0,411.7,0.0,110.0,1.4,2.6,997.7,0.0,0.0,12.1,09/21/2015 3:00 AM,OakStreetWeatherStation201509210300
Foster Weather Station,09/21/2015 03:00:00 AM,16.5,,72.0,,0.0,,,150.0,1.1,1.4,997.0,0.0,,15.1,09/21/2015 3:00 AM,FosterWeatherStation201509210300
63rd Street Weather Station,09/21/2015 04:00:00 AM,16.0,12.3,65.0,0.0,0.0,879.8,0.0,176.0,2.2,2.9,997.5,2.0,354.0,12.0,09/21/2015 4:00 AM,63rdStreetWeatherStation201509210400
Oak Street Weather Station,09/21/2015 04:00:00 AM,17.5,13.6,64.0,0.0,0.0,411.7,0.0,105.0,1.0,2.8,997.8,0.0,0.0,12.2,09/21/2015 4:00 AM,OakStreetWeatherStation201509210400
Foster Weather Station,09/21/2015 04:00:00 AM,16.28,,69.0,,0.0,,,194.0,0.7,1.3,997.3,0.0,,15.1,09/21/2015 4:00 AM,FosterWeatherStation201509210400
63rd Street Weather Station,09/21/2015 05:00:00 AM,15.2,12.1,70.0,0.0,0.0,879.8,0.0,197.0,1.9,3.4,997.6,2.0,354.0,11.9,09/21/2015 5:00 AM,63rdStreetWeatherStation201509210500
Oak Street Weather Station,09/21/2015 05:00:00 AM,17.0,12.7,61.0,0.0,0.0,411.7,0.0,0.0,0.5,1.5,997.9,0.0,0.0,12.1,09/21/2015 5:00 AM,OakStreetWeatherStation201509210500
Foster Weather Station,09/21/2015 05:00:00 AM,15.78,,68.0,,0.0,,,157.0,1.7,1.8,997.3,0.0,,15.1,09/21/2015 5:00 AM,FosterWeatherStation201509210500
63rd Street Weather Station,09/21/2015 08:00:00 AM,15.4,12.7,73.0,0.0,0.0,879.8,0.0,200.0,1.6,3.5,999.1,173.0,353.0,11.9,09/21/2015 8:00 AM,63rdStreetWeatherStation201509210800
Oak Street Weather Station,09/21/2015 08:00:00 AM,18.0,13.5,61.0,0.0,0.0,411.7,0.0,111.0,1.0,2.1,999.4,241.0,0.0,12.0,09/21/2015 8:00 AM,OakStreetWeatherStation201509210800
Foster Weather Station,09/21/2015 08:00:00 AM,16.06,,62.0,,0.0,,,190.0,0.9,1.0,999.0,184.0,,15.1,09/21/2015 8:00 AM,FosterWeatherStation201509210800
63rd Street Weather Station,09/23/2015 05:00:00 AM,18.5,14.1,62.0,0.0,0.0,879.8,0.0,196.0,1.7,2.3,1001.2,2.0,354.0,11.9,09/23/2015 5:00 AM,63rdStreetWeatherStation201509230500
Foster Weather Station,09/23/2015 05:00:00 AM,17.56,,78.0,,0.0,,,180.0,0.8,0.9,1000.7,1.0,,15.1,09/23/2015 5:00 AM,FosterWeatherStation201509230500
63rd Street Weather Station,09/24/2015 12:00:00 AM,19.6,18.2,87.0,0.0,0.0,879.8,0.0,0.0,0.0,0.5,1001.3,2.0,354.0,12.0,09/24/2015 12:00 AM,63rdStreetWeatherStation201509242400
Oak Street Weather Station,09/24/2015 12:00:00 AM,20.4,17.9,79.0,0.0,0.0,411.7,0.0,194.0,0.8,1.8,1001.8,0.0,0.0,12.1,09/24/2015 12:00 AM,OakStreetWeatherStation201509242400
Foster Weather Station,09/24/2015 12:00:00 AM,18.67,,82.0,,0.0,,,104.0,0.4,0.7,1001.0,0.0,,15.1,09/24/2015 12:00 AM,FosterWeatherStation201509242400
63rd Street Weather Station,09/24/2015 10:00:00 AM,19.2,16.6,78.0,0.0,0.0,879.8,0.0,91.0,2.1,3.8,1002.7,420.0,355.0,12.0,09/24/2015 10:00 AM,63rdStreetWeatherStation201509241000
Oak Street Weather Station,09/24/2015 10:00:00 AM,19.0,16.4,77.0,0.0,0.0,411.7,0.0,99.0,1.8,2.6,1003.4,411.0,0.0,12.1,09/24/2015 10:00 AM,OakStreetWeatherStation201509241000
Foster Weather Station,09/24/2015 10:00:00 AM,19.5,,70.0,,0.0,,,323.0,0.3,0.4,1002.7,371.0,,15.1,09/24/2015 10:00 AM,FosterWeatherStation201509241000
63rd Street Weather Station,09/25/2015 12:00:00 AM,19.5,18.5,91.0,0.0,0.0,879.8,0.0,327.0,0.4,0.8,1001.2,2.0,354.0,11.9,09/25/2015 12:00 AM,63rdStreetWeatherStation201509252400
Foster Weather Station,09/25/2015 12:00:00 AM,18.67,,88.0,,0.0,,,307.0,1.3,1.7,1001.0,0.0,,15.1,09/25/2015 12:00 AM,FosterWeatherStation201509252400
Oak Street Weather Station,09/25/2015 12:00:00 AM,20.9,18.3,78.0,0.0,0.0,411.7,0.0,0.0,0.3,0.8,1001.8,0.0,0.0,12.1,09/25/2015 12:00 AM,OakStreetWeatherStation201509252400
63rd Street Weather Station,09/21/2015 06:00:00 AM,14.9,12.0,72.0,0.0,0.0,879.8,0.0,190.0,1.7,3.0,998.2,3.0,354.0,11.9,09/21/2015 6:00 AM,63rdStreetWeatherStation201509210600
Foster Weather Station,09/21/2015 06:00:00 AM,15.56,,65.0,,0.0,,,160.0,1.5,1.7,998.0,0.0,,15.1,09/21/2015 6:00 AM,FosterWeatherStation201509210600
63rd Street Weather Station,09/21/2015 07:00:00 AM,14.3,11.9,76.0,0.0,0.0,879.8,0.0,184.0,1.6,2.7,998.6,20.0,354.0,11.9,09/21/2015 7:00 AM,63rdStreetWeatherStation201509210700
Foster Weather Station,09/21/2015 07:00:00 AM,15.39,,65.0,,0.0,,,190.0,1.3,1.7,998.3,26.0,,15.1,09/21/2015 7:00 AM,FosterWeatherStation201509210700
Oak Street Weather Station,09/21/2015 06:00:00 AM,17.2,12.5,58.0,0.0,0.0,411.7,0.0,88.0,1.4,2.9,998.4,0.0,0.0,12.1,09/21/2015 6:00 AM,OakStreetWeatherStation201509210600
63rd Street Weather Station,09/21/2015 09:00:00 AM,17.0,13.7,70.0,0.0,0.0,879.8,0.0,184.0,2.1,4.4,999.4,339.0,355.0,11.9,09/21/2015 9:00 AM,63rdStreetWeatherStation201509210900
Oak Street Weather Station,09/21/2015 09:00:00 AM,18.6,13.7,58.0,0.0,0.0,411.7,0.0,197.0,1.1,2.5,999.7,411.0,0.0,12.1,09/21/2015 9:00 AM,OakStreetWeatherStation201509210900
Foster Weather Station,09/21/2015 09:00:00 AM,17.0,,63.0,,0.0,,,141.0,2.3,2.7,999.0,345.0,,15.1,09/21/2015 9:00 AM,FosterWeatherStation201509210900
63rd Street Weather Station,09/21/2015 10:00:00 AM,18.6,13.9,59.0,0.0,0.0,879.8,0.0,165.0,1.3,2.7,999.4,490.0,355.0,11.8,09/21/2015 10:00 AM,63rdStreetWeatherStation201509211000
Oak Street Weather Station,09/21/2015 10:00:00 AM,17.9,14.0,65.0,0.0,0.0,411.7,0.0,116.0,2.5,4.4,999.8,563.0,0.0,12.2,09/21/2015 10:00 AM,OakStreetWeatherStation201509211000
Foster Weather Station,09/21/2015 10:00:00 AM,16.89,,69.0,,0.0,,,133.0,1.9,2.7,999.3,490.0,,15.1,09/21/2015 10:00 AM,FosterWeatherStation201509211000
63rd Street Weather Station,09/21/2015 11:00:00 AM,18.8,14.4,62.0,0.0,0.0,879.8,0.0,111.0,1.2,2.5,999.3,607.0,355.0,11.9,09/21/2015 11:00 AM,63rdStreetWeatherStation201509211100
Foster Weather Station,09/21/2015 11:00:00 AM,17.39,,67.0,,0.0,,,133.0,1.3,2.0,999.3,602.0,,15.1,09/21/2015 11:00 AM,FosterWeatherStation201509211100
63rd Street Weather Station,09/21/2015 12:00:00 PM,18.8,14.5,64.0,0.0,0.0,879.8,0.0,101.0,3.0,4.3,999.0,683.0,354.0,12.0,09/21/2015 12:00 PM,63rdStreetWeatherStation201509211200
Foster Weather Station,09/21/2015 12:00:00 PM,18.06,,69.0,,0.0,,,170.0,0.8,1.2,999.0,666.0,,15.1,09/21/2015 12:00 PM,FosterWeatherStation201509211200
Oak Street Weather Station,09/21/2015 11:00:00 AM,18.7,14.4,63.0,0.0,0.0,411.7,0.0,117.0,2.5,3.9,999.8,658.0,0.0,12.1,09/21/2015 11:00 AM,OakStreetWeatherStation201509211100
63rd Street Weather Station,09/21/2015 01:00:00 PM,18.9,15.1,67.0,0.0,0.0,879.8,0.0,99.0,2.9,5.0,998.4,706.0,354.0,12.0,09/21/2015 1:00 PM,63rdStreetWeatherStation201509211300
Oak Street Weather Station,09/21/2015 01:00:00 PM,19.1,15.0,65.0,0.0,0.0,411.7,0.0,117.0,1.3,3.1,998.9,596.0,0.0,12.1,09/21/2015 1:00 PM,OakStreetWeatherStation201509211300
Foster Weather Station,09/21/2015 01:00:00 PM,18.28,,65.0,,0.0,,,118.0,2.2,2.6,998.3,685.0,,15.1,09/21/2015 1:00 PM,FosterWeatherStation201509211300
63rd Street Weather Station,09/21/2015 02:00:00 PM,19.5,15.3,65.0,0.0,0.0,879.8,0.0,98.0,2.5,3.8,997.9,677.0,353.0,11.9,09/21/2015 2:00 PM,63rdStreetWeatherStation201509211400
Oak Street Weather Station,09/21/2015 02:00:00 PM,18.7,14.7,66.0,0.0,0.0,411.7,0.0,100.0,2.4,3.4,998.3,652.0,0.0,12.1,09/21/2015 2:00 PM,OakStreetWeatherStation201509211400
Foster Weather Station,09/21/2015 02:00:00 PM,18.39,,65.0,,0.0,,,128.0,3.1,3.4,997.6,644.0,,15.1,09/21/2015 2:00 PM,FosterWeatherStation201509211400
63rd Street Weather Station,09/21/2015 03:00:00 PM,19.7,14.2,55.0,0.0,0.0,879.8,0.0,96.0,3.1,5.1,997.2,596.0,353.0,11.9,09/21/2015 3:00 PM,63rdStreetWeatherStation201509211500
Foster Weather Station,09/21/2015 03:00:00 PM,19.06,,60.0,,0.0,,,167.0,0.9,1.7,997.3,553.0,,15.1,09/21/2015 3:00 PM,FosterWeatherStation201509211500
63rd Street Weather Station,09/21/2015 04:00:00 PM,19.9,14.4,55.0,0.0,0.0,879.8,0.0,90.0,2.4,4.8,996.7,462.0,353.0,11.9,09/21/2015 4:00 PM,63rdStreetWeatherStation201509211600
Foster Weather Station,09/21/2015 04:00:00 PM,19.39,,55.0,,0.0,,,154.0,0.9,1.1,997.0,422.0,,15.1,09/21/2015 4:00 PM,FosterWeatherStation201509211600
