ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
4041 W CHICAGO AVE,CHI107,06/07/2018,10,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
2445 W 51ST ST,CHI098,06/07/2018,1,1160731.738553666,1870744.029128142,41.801012881,-87.686070605,"(41.801012880525555, -87.68607060493738)"
115 N OGDEN,CHI077,06/05/2018,28,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
62 E 95TH,CHI036,06/05/2018,8,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
2416 W 103RD ST,CHI154,06/05/2018,3,1161995.609362911,1836307.3126171932,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
3542 E 95TH ST,CHI141,06/05/2018,6,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
4965 S ARCHER,CHI032,06/06/2018,10,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
1142 W IRVING PARK,CHI095,06/05/2018,47,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
1334 W GARFIELD BLVD,CHI119,06/05/2018,14,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
3535 E 95TH ST,CHI140,06/05/2018,5,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
5816 W JACKSON,CHI058,06/05/2018,83,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
2326 W CERMAK RD,CHI111,06/07/2018,2,1161063.270222802,1889382.9992524032,41.852153505,-87.68433838899999,"(41.85215350507168, -87.68433838912533)"
5420 S RACINE AVE,CHI118,06/05/2018,4,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
3130 N ASHLAND AVE,CHI172,06/05/2018,22,1165057.801533191,1920991.385440163,41.938805468000005,-87.668778779,"(41.93880546751142, -87.66877877931208)"
3646 W MADISON,CHI009,06/05/2018,29,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
6909 S KEDZIE,CHI014,06/05/2018,51,1156276.17519456,1858582.894182457,41.767731869,-87.70273790700001,"(41.76773186901884, -87.70273790708362)"
1110 S PULASKI RD,CHI163,06/05/2018,24,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
6247 W FULLERTON,CHI039,06/05/2018,7,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
2928 S HALSTED,CHI117,06/06/2018,4,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
215 E 63RD ST,CHI146,06/05/2018,34,1178876.815966598,1863250.9681009091,41.780056986999995,-87.61975472,"(41.78005698693417, -87.6197547203603)"
1142 W IRVING PARK,CHI095,06/06/2018,40,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
2335 W CERMAK RD,CHI110,06/07/2018,5,1160979.627413278,1889300.744309286,41.851929523,-87.68464766299999,"(41.85192952334165, -87.68464766256305)"
6523 N WESTERN,CHI051,06/05/2018,31,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
445 W 127TH,CHI045,06/05/2018,108,1175468.445851752,1820629.228565181,41.663174059,-87.63352045200001,"(41.663174059325534, -87.63352045241697)"
9618 S EWING AVE,CHI142,06/05/2018,20,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
4041 W CHICAGO AVE,CHI107,06/05/2018,13,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
3100 W AUGUSTA,CHI011,06/05/2018,11,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
11144 S VINCENNES,CHI023,06/05/2018,28,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
5432 W LAWRENCE,CHI103,06/06/2018,3,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
1638 N ASHLAND AVE,CHI113,06/07/2018,5,1165381.327302703,1911149.564060055,41.911792045,-87.667870459,"(41.91179204452259, -87.66787045896686)"
515 S CENTRAL AVE,CHI057,06/05/2018,3,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
630 S STATE,CHI034,06/05/2018,26,1176418.004996675,1897401.384626672,41.873824205,-87.62774075899999,"(41.87382420497741, -87.62774075943143)"
5446 W FULLERTON,CHI042,06/07/2018,16,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
1229 N WESTERN AVE,CHI127,06/07/2018,21,1160222.668005384,1908226.0930036998,41.903878079,-87.686902742,"(41.90387807933294, -87.68690274176198)"
450 N COLUMBUS DR,CHI125,06/05/2018,10,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
7518 S VINCENNES,CHI063,06/05/2018,19,1175649.435042562,1855003.1916943858,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
2108 S WESTERN AVE,CHI135,06/05/2018,6,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
7826 S PULASKI,CHI072,06/07/2018,10,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
1754 N PULASKI RD,CHI157,06/05/2018,14,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
4042 W NORTH AVE,CHI161,06/05/2018,20,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
4843 W FULLERTON,CHI044,06/05/2018,29,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
5520 S WESTERN,CHI069,06/05/2018,9,,,,,
5509 W FULLERTON,CHI041,06/07/2018,24,1139212.2827424,1915372.613784541,41.923897472,-87.76390557799999,"(41.92389747217995, -87.76390557836874)"
3450 W 71ST,CHI015,06/05/2018,6,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
2513 W 55TH,CHI070,06/06/2018,11,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
3137 W PETERSON,CHI024,06/06/2018,5,1154183.287274807,1939668.834930217,41.990281914,-87.70824462600001,"(41.9902819135942, -87.70824462568225)"
1315 W GARFIELD BLVD,CHI121,06/03/2018,40,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
11144 S VINCENNES,CHI023,06/07/2018,31,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
5433 S PULASKI,CHI059,06/05/2018,8,1150670.689050764,1868131.267079955,41.794045046,-87.72303636299999,"(41.79404504596532, -87.72303636259336)"
4433 N WESTERN,CHI055,06/05/2018,10,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
4674 W PETERSON AVE,CHI116,06/05/2018,18,1144100.8404128458,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
10318 S INDIANAPOLIS,CHI120,06/05/2018,142,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
4124 W FOSTER AVE,CHI003,06/05/2018,82,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
7826 S PULASKI,CHI072,06/06/2018,7,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
1226 N WESTERN AVE,CHI128,06/07/2018,12,1160143.276466612,1908203.273733476,41.903817103,-87.687194998,"(41.90381710275111, -87.6871949977686)"
4620 W BELMONT AVE,CHI086,06/05/2018,3,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
1315 W GARFIELD BLVD,CHI121,06/05/2018,30,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
4831 W LAWRENCE AVE,CHI147,06/05/2018,55,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
629 S STATE,CHI033,06/07/2018,22,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
4909 N CICERO AVE,CHI149,06/05/2018,119,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
2917 W ROOSEVELT,CHI019,06/04/2018,38,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
449 N COLUMBUS DR,CHI124,06/05/2018,2,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
4707 W PETERSON AVE,CHI115,06/05/2018,32,1143859.071304929,1939422.942112187,41.989807669,-87.74622580399999,"(41.98980766908236, -87.74622580384673)"
2917 W ROOSEVELT,CHI019,06/05/2018,25,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
3130 N ASHLAND AVE,CHI172,06/06/2018,26,1165057.801533191,1920991.385440163,41.938805468000005,-87.668778779,"(41.93880546751142, -87.66877877931208)"
5006 S WESTERN BLVD,CHI173,06/05/2018,19,1161333.9685091001,1871365.4147041482,41.802705576,-87.68384478899999,"(41.80270557565183, -87.68384478927206)"
4045 W 55TH,CHI061,06/07/2018,1,1150149.5350973809,1867775.778433654,41.793079668000004,-87.724956656,"(41.79307966774864, -87.72495665631904)"
1901 E 75TH ST,CHI138,06/05/2018,11,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
346 W 76th ST,CHI136,06/05/2018,10,1175111.6405482942,1854589.688795628,41.756374355,-87.633816585,"(41.7563743554102, -87.6338165847716)"
4432 N LINCOLN,CHI056,06/06/2018,1,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
3851 W 79th,CHI073,06/06/2018,6,1151859.077753413,1851860.018482846,41.749370908,-87.719104675,"(41.74937090787529, -87.71910467544157)"
5739 N NORTHWEST HWY,CHI156,06/05/2018,8,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
3810 W BELMONT AVE,CHI089,06/07/2018,1,1150363.864127394,1921047.10093015,41.939258231,-87.72278142799999,"(41.93925823071868, -87.72278142793657)"
3534 N WESTERN,CHI027,06/05/2018,39,1159704.098937127,1923558.7180794391,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
7833 S PULASKI,CHI071,06/05/2018,16,1151122.446651206,1852224.1440529209,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
5454 W IRVING PARK,CHI050,06/05/2018,30,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
57 E 95TH,CHI035,06/05/2018,1,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
3111 N ASHLAND AVE,CHI171,06/08/2018,2,1165145.222818929,1920790.84196687,41.938253306,-87.66846320200001,"(41.938253305553516, -87.66846320182256)"
4674 W PETERSON AVE,CHI116,06/07/2018,21,1144100.8404128458,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
3034 W FOSTER,CHI025,06/06/2018,10,1155157.924620047,1934429.0282307658,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
5432 W LAWRENCE,CHI103,06/07/2018,6,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
2912 W ROOSEVELT,CHI020,06/06/2018,19,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
4040 W CHICAGO AVE,CHI108,06/07/2018,32,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
140 N ASHLAND,CHI076,06/07/2018,9,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
450 N COLUMBUS DR,CHI125,06/07/2018,14,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
732 N PULASKI RD,CHI109,06/06/2018,10,1149547.986237495,1904731.7585636291,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
5529 S WESTERN,CHI068,06/06/2018,5,,,,,
4053 W NORTH AVE,CHI159,06/07/2018,2,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
1507 W 83rd ST,CHI170,06/06/2018,2,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
5454 W IRVING PARK,CHI050,06/07/2018,31,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
5739 N NORTHWEST HWY,CHI156,06/06/2018,14,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
1635 N ASHLAND AVE,CHI112,06/06/2018,49,1165462.4811301879,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
1229 N WESTERN AVE,CHI127,06/06/2018,29,1160222.668005384,1908226.0930036998,41.903878079,-87.686902742,"(41.90387807933294, -87.68690274176198)"
4831 W LAWRENCE AVE,CHI147,06/07/2018,42,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
3843 W 111TH,CHI048,06/07/2018,22,1152527.402615974,1830667.777755826,41.691202396,-87.71721139899999,"(41.69120239624487, -87.71721139909997)"
324 S KEDZIE AVE,CHI123,06/07/2018,11,1155057.7681046259,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
5428 S PULASKI,CHI060,06/08/2018,1,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
2448 N CLYBOURN AVE,CHI090,06/07/2018,18,1164505.928359546,1916376.3768098159,41.926153343,-87.67093808700001,"(41.926153342916486, -87.67093808722792)"
3534 N WESTERN,CHI027,06/06/2018,44,1159704.098937127,1923558.7180794391,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
5816 W JACKSON,CHI058,06/07/2018,80,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
6247 W FULLERTON,CHI039,06/06/2018,7,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
1142 W IRVING PARK,CHI095,06/07/2018,50,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
4042 W NORTH AVE,CHI161,06/06/2018,19,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
2448 N CLYBOURN AVE,CHI090,06/06/2018,13,1164505.928359546,1916376.3768098159,41.926153343,-87.67093808700001,"(41.926153342916486, -87.67093808722792)"
7422 S JEFFERY,CHI101,06/07/2018,10,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
5471 W HIGGINS,CHI102,06/07/2018,33,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
4124 W FOSTER AVE,CHI003,06/06/2018,105,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
5454 W IRVING PARK,CHI050,06/06/2018,27,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
1334 W GARFIELD BLVD,CHI119,06/07/2018,20,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
2712 W IRVING PARK,CHI080,06/06/2018,15,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
1110 S PULASKI RD,CHI163,06/07/2018,22,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
5330 S COTTAGE GROVE,CHI013,06/06/2018,29,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
4124 W FOSTER AVE,CHI003,06/07/2018,122,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
2712 W IRVING PARK,CHI080,06/07/2018,17,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
3230 N MILWAUKEE AVE,CHI087,06/06/2018,5,1149738.885755279,1921203.286051271,41.939699007,-87.725074339,"(41.93969900713657, -87.72507433916897)"
445 W 127TH,CHI045,06/06/2018,115,1175468.445851752,1820629.228565181,41.663174059,-87.63352045200001,"(41.663174059325534, -87.63352045241697)"
5428 S PULASKI,CHI060,06/07/2018,5,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
8345 S ASHLAND AVE,CHI168,06/06/2018,16,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
732 N PULASKI RD,CHI109,06/07/2018,8,1149547.986237495,1904731.7585636291,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
10318 S INDIANAPOLIS,CHI120,06/07/2018,130,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
3646 W MADISON,CHI009,06/06/2018,36,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
1440 W CERMAK RD,CHI143,06/06/2018,43,1166927.4522247391,1889554.984178115,41.85250181,-87.662810318,"(41.85250180995818, -87.66281031843234)"
3200 S ARCHER AVE,CHI144,06/06/2018,99,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
1754 N PULASKI RD,CHI157,06/07/2018,12,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
62 E 95TH,CHI036,06/06/2018,4,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
215 E 63RD ST,CHI146,06/06/2018,46,1178876.815966598,1863250.9681009091,41.780056986999995,-87.61975472,"(41.78005698693417, -87.6197547203603)"
4041 W CHICAGO AVE,CHI107,06/06/2018,22,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
3646 W MADISON,CHI009,06/07/2018,24,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
4707 W PETERSON AVE,CHI115,06/07/2018,25,1143859.071304929,1939422.942112187,41.989807669,-87.74622580399999,"(41.98980766908236, -87.74622580384673)"
1315 W GARFIELD BLVD,CHI121,06/07/2018,42,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
3535 E 95TH ST,CHI140,06/06/2018,5,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
324 E ILLINOIS ST,CHI126,06/07/2018,1,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
2115 S WESTERN AVE,CHI134,06/07/2018,15,1160735.325566845,1889829.27935108,41.853384939,-87.68552968200001,"(41.85338493884992, -87.68552968203949)"
4053 W NORTH AVE,CHI159,06/06/2018,7,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
6818 S KEDZIE,CHI018,06/07/2018,54,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
506 S CENTRAL AVE,CHI130,06/07/2018,3,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
1315 W GARFIELD BLVD,CHI121,06/06/2018,29,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
1754 N PULASKI RD,CHI157,06/06/2018,16,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
2513 W 55TH,CHI070,06/07/2018,5,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
3534 N WESTERN,CHI027,06/07/2018,11,1159704.098937127,1923558.7180794391,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
6510 W BRYN MAWR AVE,CHI158,06/06/2018,29,1131748.243094333,1936860.226367278,41.982994526999995,-87.79083208799999,"(41.98299452666102, -87.79083208818419)"
7833 S PULASKI,CHI071,06/06/2018,16,1151122.446651206,1852224.1440529209,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
2549 W ADDISON,CHI028,06/07/2018,99,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
6250 W FULLERTON,CHI040,06/06/2018,10,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
2900 W OGDEN,CHI021,06/06/2018,89,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
2917 W ROOSEVELT,CHI019,06/07/2018,28,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
4620 W BELMONT AVE,CHI086,06/07/2018,1,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
1635 N ASHLAND AVE,CHI112,06/07/2018,29,1165462.4811301879,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
2443 N ASHLAND,CHI091,06/07/2018,20,1165293.159880782,1916479.2217672332,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
536 E MORGAN DR,CHI029,06/06/2018,106,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
2917 W ROOSEVELT,CHI019,06/06/2018,31,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
5006 S WESTERN BLVD,CHI173,06/06/2018,15,1161333.9685091001,1871365.4147041482,41.802705576,-87.68384478899999,"(41.80270557565183, -87.68384478927206)"
2900 W OGDEN,CHI021,06/07/2018,97,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
6226 W IRVING PARK RD,CHI083,06/06/2018,38,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5420 S RACINE AVE,CHI118,06/07/2018,8,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
4432 N LINCOLN,CHI056,06/07/2018,1,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
6125 N CICERO AVE,CHI114,06/06/2018,10,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
215 E 63RD ST,CHI146,06/07/2018,75,1178876.815966598,1863250.9681009091,41.780056986999995,-87.61975472,"(41.78005698693417, -87.6197547203603)"
1901 E 75TH ST,CHI138,06/07/2018,10,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
6247 W FULLERTON,CHI039,06/07/2018,11,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
2549 W ADDISON,CHI028,06/06/2018,47,1158541.126361602,1923785.1348612832,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
5520 S WESTERN,CHI069,06/07/2018,19,,,,,
6523 N WESTERN,CHI051,06/06/2018,33,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
115 N OGDEN,CHI077,06/07/2018,24,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
5471 W HIGGINS,CHI102,06/06/2018,32,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
1117 S PULASKI RD,CHI162,06/06/2018,13,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
6125 N CICERO AVE,CHI114,06/07/2018,10,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
2721 W MONTROSE,CHI078,06/07/2018,1,1157328.845238545,1929075.390070401,41.961149383,-87.69696403399999,"(41.96114938287925, -87.69696403378589)"
4123 N CENTRAL AVE,CHI049,06/07/2018,6,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
4123 N CENTRAL AVE,CHI049,06/06/2018,8,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
4436 N WESTERN,CHI094,06/07/2018,9,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
7833 S PULASKI,CHI071,06/07/2018,9,1151122.446651206,1852224.1440529209,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
629 S STATE,CHI033,06/06/2018,11,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
5006 S WESTERN BLVD,CHI173,06/07/2018,14,1161333.9685091001,1871365.4147041482,41.802705576,-87.68384478899999,"(41.80270557565183, -87.68384478927206)"
450 N COLUMBUS DR,CHI125,06/06/2018,14,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
4909 N CICERO AVE,CHI149,06/07/2018,95,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
4831 W LAWRENCE AVE,CHI147,06/06/2018,53,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
3230 N MILWAUKEE AVE,CHI087,06/07/2018,11,1149738.885755279,1921203.286051271,41.939699007,-87.725074339,"(41.93969900713657, -87.72507433916897)"
4429 N BROADWAY,CHI096,06/06/2018,2,1168597.252171523,1929689.1863076459,41.962596549000004,-87.655517675,"(41.962596548691735, -87.65551767517252)"
8318 S ASHLAND AVE,CHI169,06/07/2018,21,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
2432 N ASHLAND,CHI092,06/07/2018,5,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
3047 W JACKSON BLVD,CHI122,06/06/2018,18,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
